ticker,signal,regime,entry,exit,pnl,position_size,bars_held,timestamp_open,timestamp_close,close_reason,label,bucket
META,SELL,BEAR_TREND,649.3,637.31,5.9914,0.521892,12,2026-02-23 14:30:00+00:00,2026-02-23 20:30:00+00:00,TAKE_PROFIT,FULL,FULL
META,SELL,BEAR_TREND,637.31,650.95,-9.8118,0.692882,14,2026-02-23 20:30:00+00:00,2026-02-25 14:30:00+00:00,STOP_LOSS,FULL,FULL
META,BUY,BULL_TREND,658.66,650.97,-5.5479,0.675684,1,2026-02-26 14:30:00+00:00,2026-02-26 15:00:00+00:00,STOP_LOSS,FULL,FULL
META,BUY,BULL_TREND,655.38,646.64,-5.3631,0.579341,11,2026-02-26 16:00:00+00:00,2026-02-27 15:00:00+00:00,STOP_LOSS,FULL,FULL
META,SELL,BEAR_TREND,646.64,659.575,-7.7122,0.572862,16,2026-02-27 15:00:00+00:00,2026-03-02 16:30:00+00:00,STOP_LOSS,FULL,FULL
META,BUY,BULL_TREND,659.575,645.25,-6.4279,0.433111,9,2026-03-02 16:30:00+00:00,2026-03-03 14:30:00+00:00,STOP_LOSS,FULL,FULL
META,BUY,BULL_TREND,668.395,657.13,-6.1763,0.523827,9,2026-03-04 18:00:00+00:00,2026-03-05 16:00:00+00:00,STOP_LOSS,FULL,FULL
META,SELL,BEAR_TREND,647.54,629.12,7.5856,0.42338,10,2026-03-06 16:00:00+00:00,2026-03-09 13:30:00+00:00,TAKE_PROFIT,FULL,FULL
META,SELL,BEAR_TREND,629.12,644.33,-7.0467,0.448108,11,2026-03-09 13:30:00+00:00,2026-03-09 19:00:00+00:00,STOP_LOSS,FULL,FULL
META,BUY,BULL_TREND,653.59,640.465,-6.2825,0.460679,29,2026-03-10 13:30:00+00:00,2026-03-12 15:00:00+00:00,STOP_LOSS,FULL,FULL
META,SELL,BEAR_TREND,638.145,625.5299,7.3981,0.610671,5,2026-03-12 17:30:00+00:00,2026-03-13 13:30:00+00:00,TAKE_PROFIT,FULL,FULL
META,SELL,BEAR_TREND,625.5299,613.77,5.8825,0.522011,6,2026-03-13 13:30:00+00:00,2026-03-13 16:30:00+00:00,TAKE_PROFIT,FULL,FULL
META,SELL,BEAR_TREND,613.77,631.39,-9.4829,0.523189,7,2026-03-13 16:30:00+00:00,2026-03-16 13:30:00+00:00,STOP_LOSS,FULL,FULL
META,SELL,TREND,615.72,607.015,5.9654,0.725772,2,2026-03-18 19:30:00+00:00,2026-03-19 14:00:00+00:00,TAKE_PROFIT,FULL,FULL
META,SELL,BEAR_TREND,607.015,593.8,8.0449,0.631465,12,2026-03-19 14:00:00+00:00,2026-03-20 13:30:00+00:00,TAKE_PROFIT,FULL,FULL
TSLA,SELL,BEAR_TREND,438.33,424.77,13.0172,0.98465,14,2026-01-15 20:30:00+00:00,2026-01-20 14:30:00+00:00,TAKE_PROFIT,FULL,FULL
TSLA,SELL,TREND,426.08,417.91,6.1431,0.783989,9,2026-01-20 15:30:00+00:00,2026-01-20 20:00:00+00:00,TAKE_PROFIT,FULL,FULL
TSLA,SELL,BEAR_TREND,417.91,423.79,-5.6943,0.915632,2,2026-01-20 20:00:00+00:00,2026-01-21 14:30:00+00:00,STOP_LOSS,FULL,FULL
TSLA,BUY,BULL_TREND,445.51,437.9483,-5.5329,0.699301,21,2026-01-22 17:30:00+00:00,2026-01-26 15:00:00+00:00,STOP_LOSS,FULL,FULL
TSLA,SELL,BEAR_TREND,437.9483,423.325,10.1075,0.70758,38,2026-01-26 15:00:00+00:00,2026-01-29 14:30:00+00:00,TAKE_PROFIT,FULL,FULL
TSLA,SELL,BEAR_TREND,423.325,433.535,-7.2212,0.684029,14,2026-01-29 14:30:00+00:00,2026-01-30 15:00:00+00:00,STOP_LOSS,FULL,FULL
TSLA,SELL,BEAR_TREND,417.3,403.16,6.517,0.47165,31,2026-02-02 14:30:00+00:00,2026-02-04 17:00:00+00:00,TAKE_PROFIT,FULL,FULL
TSLA,SELL,BEAR_TREND,405.1695,389.78,8.6831,0.575893,6,2026-02-04 18:30:00+00:00,2026-02-05 15:00:00+00:00,TAKE_PROFIT,FULL,FULL
TSLA,SELL,BEAR_TREND,389.78,400.265,-5.4251,0.502078,5,2026-02-05 15:00:00+00:00,2026-02-05 17:30:00+00:00,STOP_LOSS,FULL,FULL
TSLA,SELL,TREND,407.555,416.2359,-5.6799,0.630123,15,2026-02-17 16:30:00+00:00,2026-02-18 17:30:00+00:00,STOP_LOSS,FULL,FULL
TSLA,SELL,TREND,397.42,407.445,-7.6319,0.737317,9,2026-02-23 17:00:00+00:00,2026-02-24 15:00:00+00:00,STOP_LOSS,FULL,FULL
TSLA,BUY,BULL_TREND,415.785,407.8175,-6.263,0.755148,14,2026-02-25 14:30:00+00:00,2026-02-26 15:00:00+00:00,STOP_LOSS,FULL,FULL
TSLA,SELL,BEAR_TREND,407.8175,399.59,6.4672,0.817825,18,2026-02-26 15:00:00+00:00,2026-02-27 17:30:00+00:00,TAKE_PROFIT,FULL,FULL
TSLA,SELL,BEAR_TREND,399.59,390.62,7.0194,0.810782,20,2026-02-27 17:30:00+00:00,2026-03-03 14:30:00+00:00,TAKE_PROFIT,FULL,FULL
TSLA,SELL,BEAR_TREND,390.62,407.67,-11.2023,0.644695,14,2026-03-03 14:30:00+00:00,2026-03-04 15:00:00+00:00,STOP_LOSS,FULL,FULL
TSLA,SELL,TREND,390.05,400.6,-7.5902,0.698237,5,2026-03-09 16:30:00+00:00,2026-03-09 19:00:00+00:00,STOP_LOSS,FULL,FULL
TSLA,BUY,TREND,405.93,395.7,-6.5891,0.624768,28,2026-03-10 13:30:00+00:00,2026-03-12 14:30:00+00:00,STOP_LOSS,FULL,FULL
TSLA,SELL,TREND,393.16,401.03,-6.8518,0.836517,4,2026-03-13 18:00:00+00:00,2026-03-16 13:30:00+00:00,STOP_LOSS,FULL,FULL
TSLA,SELL,BEAR_TREND,380.65,371.17,7.4236,0.808408,12,2026-03-19 14:00:00+00:00,2026-03-20 13:30:00+00:00,TAKE_PROFIT,FULL,FULL
SPY,SELL,BEAR_TREND,683.69,678.04,6.4073,1.254475,5,2026-01-20 16:30:00+00:00,2026-01-20 19:00:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
SPY,SELL,BEAR_TREND,678.04,682.49,-6.5057,1.302189,4,2026-01-20 19:00:00+00:00,2026-01-21 14:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
SPY,BUY,BULL_TREND,689.8,696.0,5.762,1.02105,38,2026-01-22 16:00:00+00:00,2026-01-27 15:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
SPY,BUY,BULL_TREND,696.0,691.56,-10.0844,2.019606,24,2026-01-27 15:30:00+00:00,2026-01-29 14:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
SPY,SELL,TREND,688.97,693.97,-8.7237,1.570365,11,2026-01-29 15:00:00+00:00,2026-01-29 20:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
SPY,BUY,BULL_TREND,693.97,689.17,-6.6448,1.241721,7,2026-01-29 20:30:00+00:00,2026-01-30 17:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
SPY,SELL,BEAR_TREND,687.7,680.61,8.2099,1.254274,20,2026-02-03 17:30:00+00:00,2026-02-05 14:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
SPY,SELL,BEAR_TREND,680.61,687.105,-5.9887,0.850109,16,2026-02-05 14:30:00+00:00,2026-02-06 16:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
SPY,BUY,TREND,689.478,695.74,5.7907,1.014953,13,2026-02-06 19:00:00+00:00,2026-02-09 19:00:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
SPY,BUY,BULL_TREND,695.74,689.72,-8.6969,1.323368,18,2026-02-09 19:00:00+00:00,2026-02-11 15:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
SPY,SELL,BEAR_TREND,684.15,676.63,7.493,1.07369,17,2026-02-12 19:00:00+00:00,2026-02-17 14:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
SPY,SELL,BEAR_TREND,676.63,682.46,-5.8444,0.91663,4,2026-02-17 14:30:00+00:00,2026-02-17 16:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
SPY,BUY,TREND,688.515,683.52,-5.5578,1.002883,15,2026-02-18 15:30:00+00:00,2026-02-19 16:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
SPY,SELL,BEAR_TREND,682.01,687.5301,-6.4915,1.069424,10,2026-02-23 18:30:00+00:00,2026-02-24 17:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
QQQ,SELL,BEAR_TREND,620.75,612.5175,8.6853,1.121768,12,2026-01-16 15:00:00+00:00,2026-01-20 14:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
QQQ,SELL,BEAR_TREND,614.3,607.77,6.5483,1.083475,7,2026-01-20 16:30:00+00:00,2026-01-20 20:00:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
QQQ,SELL,BEAR_TREND,607.77,612.6,-6.5422,1.22972,2,2026-01-20 20:00:00+00:00,2026-01-21 14:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
QQQ,BUY,BULL_TREND,621.05,630.56,8.0902,0.89836,36,2026-01-22 16:00:00+00:00,2026-01-27 14:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
QQQ,BUY,BULL_TREND,630.56,635.46,6.7586,1.538952,13,2026-01-27 14:30:00+00:00,2026-01-28 14:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
QQQ,BUY,BULL_TREND,635.46,632.2,-6.6387,1.762903,4,2026-01-28 14:30:00+00:00,2026-01-28 16:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
QQQ,SELL,TREND,623.11,629.36,-8.4135,1.245797,11,2026-01-29 15:00:00+00:00,2026-01-29 20:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
QQQ,BUY,BULL_TREND,629.36,623.83,-6.4326,1.066938,5,2026-01-29 20:30:00+00:00,2026-01-30 16:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
QQQ,SELL,BEAR_TREND,622.0,627.695,-5.8056,0.936822,12,2026-01-30 17:30:00+00:00,2026-02-02 17:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
QQQ,SELL,BEAR_TREND,617.68,610.44,5.9545,0.881938,10,2026-02-03 16:00:00+00:00,2026-02-04 14:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
QQQ,SELL,BEAR_TREND,610.44,603.0,6.0255,0.866027,5,2026-02-04 14:30:00+00:00,2026-02-04 17:00:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
QQQ,SELL,BEAR_TREND,603.0,609.63,-5.4139,0.76063,33,2026-02-04 17:00:00+00:00,2026-02-06 20:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
QQQ,SELL,TREND,603.28,594.16,7.7383,0.895148,21,2026-02-12 17:00:00+00:00,2026-02-17 14:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
QQQ,SELL,BEAR_TREND,594.16,600.83,-5.8627,0.819884,4,2026-02-17 14:30:00+00:00,2026-02-17 16:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
QQQ,SELL,TREND,600.66,607.38,-6.1339,0.851222,10,2026-02-23 16:30:00+00:00,2026-02-24 15:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
DIA,BUY,BULL_TREND,494.49,486.74,-20.5583,2.525778,14,2026-01-15 20:30:00+00:00,2026-01-20 14:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
DIA,SELL,BEAR_TREND,486.74,489.61,-5.5944,1.715199,15,2026-01-20 14:30:00+00:00,2026-01-21 15:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
DIA,BUY,TREND,490.47,494.79,5.9986,1.52863,7,2026-01-21 19:00:00+00:00,2026-01-22 16:00:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
DIA,BUY,BULL_TREND,494.79,490.911,-6.0992,1.427807,11,2026-01-22 16:00:00+00:00,2026-01-23 15:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
DIA,SELL,TREND,489.86,492.74,-5.83,1.780599,8,2026-01-23 17:30:00+00:00,2026-01-26 15:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
DIA,BUY,BULL_TREND,494.44,490.045,-11.6651,2.436812,2,2026-01-26 20:00:00+00:00,2026-01-27 14:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
DIA,SELL,BEAR_TREND,490.045,486.22,6.6387,1.932082,42,2026-01-27 14:30:00+00:00,2026-01-30 16:00:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
DIA,BUY,BULL_TREND,493.91,490.14,-6.9184,1.662248,11,2026-02-02 18:30:00+00:00,2026-02-03 17:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
DIA,SELL,TREND,490.14,493.455,-6.1729,1.663967,7,2026-02-03 17:30:00+00:00,2026-02-04 14:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
DIA,BUY,BULL_TREND,496.07,492.12,-5.8604,1.349179,12,2026-02-04 15:00:00+00:00,2026-02-05 14:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
DIA,BUY,TREND,498.7,505.16,7.4085,1.223366,21,2026-02-06 17:00:00+00:00,2026-02-10 14:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
DIA,BUY,BULL_TREND,505.16,502.05,-6.1479,1.750717,7,2026-02-10 14:30:00+00:00,2026-02-10 18:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
DIA,BUY,BULL_TREND,496.73,492.845,-5.4553,1.27481,42,2026-02-13 16:30:00+00:00,2026-02-19 18:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
DIA,SELL,BEAR_TREND,488.095,492.35,-6.2062,1.334989,9,2026-02-23 17:00:00+00:00,2026-02-24 15:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
IWM,BUY,BULL_TREND,266.635,264.24,-5.6613,2.172072,2,2026-01-21 15:30:00+00:00,2026-01-21 16:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
IWM,BUY,BULL_TREND,264.25,268.035,7.1684,2.00764,4,2026-01-21 17:30:00+00:00,2026-01-21 19:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
IWM,BUY,BULL_TREND,268.035,264.7651,-6.3344,1.819338,22,2026-01-21 19:30:00+00:00,2026-01-23 17:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
IWM,BUY,BULL_TREND,264.43,261.75,-8.9633,3.102148,18,2026-01-27 19:00:00+00:00,2026-01-29 15:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
IWM,SELL,TREND,259.6,262.765,-5.9638,1.766932,5,2026-01-30 19:30:00+00:00,2026-02-02 15:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
IWM,BUY,TREND,264.05,259.3,-6.9222,1.396326,51,2026-02-06 16:30:00+00:00,2026-02-12 16:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
MSFT,SELL,BEAR_TREND,453.25,443.95,9.5097,1.063154,16,2026-01-20 15:00:00+00:00,2026-01-21 16:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
MSFT,SELL,BEAR_TREND,443.95,449.16,-5.7387,1.03042,12,2026-01-21 16:30:00+00:00,2026-01-22 16:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
MSFT,BUY,BULL_TREND,467.73,477.69,8.2542,0.861802,24,2026-01-23 15:30:00+00:00,2026-01-27 14:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
MSFT,BUY,BULL_TREND,479.19,428.52,-49.3158,0.966734,23,2026-01-27 16:00:00+00:00,2026-01-29 14:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
MSFT,SELL,BEAR_TREND,428.52,412.31,6.6213,0.416954,40,2026-01-29 14:30:00+00:00,2026-02-03 15:00:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
MSFT,SELL,BEAR_TREND,412.31,400.74,9.4655,0.841417,25,2026-02-03 15:00:00+00:00,2026-02-05 14:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
MSFT,SELL,BEAR_TREND,400.74,409.92,-6.3702,0.669987,27,2026-02-05 14:30:00+00:00,2026-02-09 15:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
MSFT,SELL,BEAR_TREND,414.5136,405.891,8.7259,1.051581,2,2026-02-10 20:00:00+00:00,2026-02-11 14:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
MSFT,SELL,BEAR_TREND,405.891,395.19,8.7288,0.840535,39,2026-02-11 14:30:00+00:00,2026-02-17 14:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
MSFT,SELL,TREND,395.19,401.9,-6.2909,0.894678,15,2026-02-17 14:30:00+00:00,2026-02-18 15:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
MSFT,SELL,BEAR_TREND,385.765,398.025,-12.375,0.983827,22,2026-02-23 16:30:00+00:00,2026-02-25 14:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
NVDA,BUY,BULL_TREND,189.24,186.23,-5.435,1.720472,12,2026-01-16 14:30:00+00:00,2026-01-16 20:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
NVDA,SELL,TREND,179.95,182.98,-5.4224,1.707114,22,2026-01-20 14:30:00+00:00,2026-01-21 19:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
NVDA,BUY,BULL_TREND,185.7355,189.7058,6.3677,1.667588,39,2026-01-22 16:00:00+00:00,2026-01-27 16:00:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
NVDA,BUY,BULL_TREND,189.7058,186.4298,-8.7962,2.568126,25,2026-01-27 16:00:00+00:00,2026-01-29 15:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
NVDA,SELL,TREND,186.4298,189.545,-5.9046,1.807445,3,2026-01-29 15:30:00+00:00,2026-01-29 17:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
NVDA,BUY,BULL_TREND,192.345,186.64,-9.5101,1.624454,9,2026-01-30 16:30:00+00:00,2026-02-02 14:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
NVDA,SELL,BEAR_TREND,181.83,177.1952,6.5247,1.452178,14,2026-02-03 14:30:00+00:00,2026-02-04 15:00:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
NVDA,SELL,BEAR_TREND,177.1952,171.585,7.7997,1.425136,13,2026-02-04 15:00:00+00:00,2026-02-05 15:00:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
NVDA,BUY,TREND,183.98,191.16,7.7251,1.099331,10,2026-02-06 16:00:00+00:00,2026-02-09 14:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
NVDA,BUY,BULL_TREND,191.16,182.41,-9.8297,1.104965,52,2026-02-09 14:30:00+00:00,2026-02-13 14:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
NVDA,SELL,BEAR_TREND,182.41,186.417,-5.8167,1.399552,22,2026-02-13 14:30:00+00:00,2026-02-17 19:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
NVDA,BUY,BULL_TREND,186.417,193.1,10.022,1.535114,43,2026-02-17 19:00:00+00:00,2026-02-23 14:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
NVDA,BUY,TREND,190.95,195.84,8.464,1.788166,21,2026-02-23 17:00:00+00:00,2026-02-25 14:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
AMZN,SELL,TREND,233.46,227.96,8.7296,1.641629,12,2026-01-20 17:00:00+00:00,2026-01-21 16:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
AMZN,SELL,BEAR_TREND,227.96,232.18,-6.9183,1.570287,6,2026-01-21 16:30:00+00:00,2026-01-21 19:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
AMZN,BUY,BULL_TREND,238.0,242.04,7.2358,1.881196,26,2026-01-23 15:00:00+00:00,2026-01-27 15:00:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
AMZN,BUY,BULL_TREND,241.77,247.29,10.0998,1.897689,10,2026-01-27 16:00:00+00:00,2026-01-28 14:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
AMZN,BUY,BULL_TREND,247.29,243.1,-8.7264,1.990288,2,2026-01-28 14:30:00+00:00,2026-01-28 15:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
AMZN,SELL,BEAR_TREND,237.15,241.68,-7.6934,1.62881,10,2026-01-29 15:30:00+00:00,2026-01-29 20:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
AMZN,BUY,BULL_TREND,241.68,238.64,-5.3356,1.651432,8,2026-01-29 20:30:00+00:00,2026-01-30 18:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
AMZN,SELL,BEAR_TREND,232.93,224.01,11.2109,1.282594,5,2026-02-04 18:30:00+00:00,2026-02-05 14:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
AMZN,SELL,BEAR_TREND,224.01,202.2525,20.9334,0.969332,13,2026-02-05 14:30:00+00:00,2026-02-06 14:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
AMZN,SELL,BEAR_TREND,202.2525,210.525,-6.203,0.734871,6,2026-02-06 14:30:00+00:00,2026-02-06 17:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
AMZN,SELL,BEAR_TREND,207.26,198.335,6.6745,0.761384,47,2026-02-06 18:00:00+00:00,2026-02-12 15:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
AMZN,SELL,BEAR_TREND,198.335,204.7895,-9.9535,1.503922,37,2026-02-12 15:30:00+00:00,2026-02-18 14:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
AMZN,SELL,TREND,203.735,208.44,-9.5702,1.964422,13,2026-02-19 15:00:00+00:00,2026-02-20 15:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
AMZN,SELL,BEAR_TREND,205.57,209.1,-5.296,1.432402,16,2026-02-23 14:30:00+00:00,2026-02-24 16:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
META,SELL,BEAR_TREND,609.17,617.811,-5.514,0.603597,21,2026-01-20 15:30:00+00:00,2026-01-21 19:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
META,BUY,BULL_TREND,635.8999,655.67,8.7308,0.453651,12,2026-01-22 15:00:00+00:00,2026-01-23 14:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
META,BUY,BULL_TREND,655.67,670.77,7.8018,0.535714,14,2026-01-23 14:30:00+00:00,2026-01-26 15:00:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
META,BUY,BULL_TREND,719.885,696.0,-7.415,0.303375,37,2026-01-29 16:00:00+00:00,2026-02-03 15:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
META,SELL,BEAR_TREND,672.57,655.4699,6.9319,0.418196,26,2026-02-04 14:30:00+00:00,2026-02-06 14:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
META,SELL,BEAR_TREND,655.4699,671.69,-5.8012,0.346185,16,2026-02-06 14:30:00+00:00,2026-02-09 16:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
META,BUY,BULL_TREND,679.0,662.11,-6.3472,0.364369,23,2026-02-09 16:30:00+00:00,2026-02-11 15:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
META,SELL,TREND,649.715,631.335,8.6127,0.481831,14,2026-02-12 20:30:00+00:00,2026-02-17 14:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
META,SELL,BEAR_TREND,631.335,643.12,-5.8995,0.479653,25,2026-02-17 14:30:00+00:00,2026-02-18 20:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
META,BUY,BULL_TREND,661.26,649.3,-6.5754,0.526896,11,2026-02-20 15:30:00+00:00,2026-02-23 14:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
META,SELL,BEAR_TREND,649.3,637.31,5.9914,0.521892,12,2026-02-23 14:30:00+00:00,2026-02-23 20:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
META,SELL,BEAR_TREND,637.31,650.95,-9.8118,0.692882,14,2026-02-23 20:30:00+00:00,2026-02-25 14:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
TSLA,SELL,BEAR_TREND,438.33,424.77,13.0172,0.98465,14,2026-01-15 20:30:00+00:00,2026-01-20 14:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
TSLA,SELL,TREND,426.08,417.91,6.1431,0.783989,9,2026-01-20 15:30:00+00:00,2026-01-20 20:00:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
TSLA,SELL,BEAR_TREND,417.91,423.79,-5.6943,0.915632,2,2026-01-20 20:00:00+00:00,2026-01-21 14:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
TSLA,BUY,BULL_TREND,445.51,437.9483,-5.5329,0.699301,21,2026-01-22 17:30:00+00:00,2026-01-26 15:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
TSLA,SELL,BEAR_TREND,437.9483,423.325,10.1075,0.70758,38,2026-01-26 15:00:00+00:00,2026-01-29 14:30:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
TSLA,SELL,BEAR_TREND,423.325,433.535,-7.2212,0.684029,14,2026-01-29 14:30:00+00:00,2026-01-30 15:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
TSLA,SELL,BEAR_TREND,417.3,403.16,6.517,0.47165,31,2026-02-02 14:30:00+00:00,2026-02-04 17:00:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
TSLA,SELL,BEAR_TREND,405.1695,389.78,8.6831,0.575893,6,2026-02-04 18:30:00+00:00,2026-02-05 15:00:00+00:00,TAKE_PROFIT,TRAIN,TRAIN
TSLA,SELL,BEAR_TREND,389.78,400.265,-5.4251,0.502078,5,2026-02-05 15:00:00+00:00,2026-02-05 17:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
TSLA,SELL,TREND,407.555,416.2359,-5.6799,0.630123,15,2026-02-17 16:30:00+00:00,2026-02-18 17:30:00+00:00,STOP_LOSS,TRAIN,TRAIN
TSLA,SELL,TREND,397.42,407.445,-7.6319,0.737317,9,2026-02-23 17:00:00+00:00,2026-02-24 15:00:00+00:00,STOP_LOSS,TRAIN,TRAIN
SPY,BUY,BULL_TREND,691.47,685.69,-8.9545,1.414939,11,2026-02-25 16:00:00+00:00,2026-02-26 15:00:00+00:00,STOP_LOSS,TEST,TEST
SPY,SELL,BEAR_TREND,685.69,689.32,-6.1264,1.465135,11,2026-02-26 15:00:00+00:00,2026-02-26 20:30:00+00:00,STOP_LOSS,TEST,TEST
SPY,SELL,BEAR_TREND,682.8664,687.2199,-5.572,1.136388,19,2026-02-27 14:30:00+00:00,2026-03-02 17:30:00+00:00,STOP_LOSS,TEST,TEST
SPY,SELL,TREND,669.85,677.56,-6.1945,0.750664,3,2026-03-03 15:00:00+00:00,2026-03-03 16:30:00+00:00,STOP_LOSS,TEST,TEST
SPY,SELL,BEAR_TREND,677.42,686.14,-7.0011,0.75533,8,2026-03-03 17:30:00+00:00,2026-03-04 15:00:00+00:00,STOP_LOSS,TEST,TEST
SPY,SELL,TREND,676.3,664.08,10.8191,0.925601,19,2026-03-05 18:00:00+00:00,2026-03-09 13:30:00+00:00,TAKE_PROFIT,TEST,TEST
SPY,SELL,BEAR_TREND,664.08,670.87,-5.3907,0.735763,5,2026-03-09 13:30:00+00:00,2026-03-09 16:00:00+00:00,STOP_LOSS,TEST,TEST
SPY,BUY,BULL_TREND,683.265,677.41,-5.694,0.890107,4,2026-03-10 17:00:00+00:00,2026-03-10 19:00:00+00:00,STOP_LOSS,TEST,TEST
